TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
50.00144;0.7124976;0.1367743;0.7617202;0.1846723;0.1136922;0.7801012;0.3477393;-0.0230821;0.018381;0.163067
50.02645;0.7375148;0.1367743;0.7617202;0.1846723;0.115433;0.7813625;0.347676;-0.0213413;0.0196423;0.1630037
50.04897;0.7600241;0.1367743;0.7617202;0.1846723;0.1171738;0.7826238;0.3476127;-0.0196005;0.0209036;0.1629404
50.07831;0.789372;0.1367743;0.7617202;0.1846723;0.1189145;0.7838851;0.3475493;-0.0178598;0.0221649;0.162877
50.10159;0.8126548;0.1367743;0.7617202;0.1846723;0.122396;0.7864077;0.3474227;-0.0143783;0.0246875;0.1627504
50.12507;0.8361287;0.1367743;0.7617202;0.1846723;0.1241368;0.787669;0.3473594;-0.0126375;0.0259488;0.1626871
50.15232;0.8633774;0.1367743;0.7617202;0.1846723;0.1258775;0.7889303;0.347296;-0.0108968;0.0272101;0.1626237
50.17184;0.8828956;0.1367743;0.7617202;0.1846723;0.1276183;0.7901916;0.3472327;-0.009156;0.0284714;0.1625604
50.19483;0.9058922;0.1367743;0.7617202;0.1846723;0.129359;0.7914529;0.3471694;-0.0074153;0.0297327;0.1624971
50.22003;0.9310938;0.1485917;0.7786999;0.1654766;0.124222;0.8426473;0.3138492;-0.0243697;0.0639474;0.1483726
50.24707;0.9581354;0.1487426;0.7763948;0.1639435;0.131816;0.8393033;0.3138059;-0.0169266;0.0629085;0.1498624
50.2695;0.9805616;0.1490059;0.7746875;0.1634334;0.1320685;0.8353408;0.3136558;-0.0169374;0.0606533;0.1502224
50.29305;1.004112;0.1492651;0.7736392;0.1631362;0.1362341;0.8349938;0.3137107;-0.013031;0.0613546;0.1505745
50.31718;1.028245;0.1492224;0.7728118;0.1629313;0.1367106;0.8330062;0.3139085;-0.0125118;0.0601944;0.1509772
50.34466;1.055717;0.1490949;0.7722985;0.1626887;0.1395852;0.8342633;0.3134561;-0.0095097;0.0619648;0.1507674
50.36985;1.080913;0.1489474;0.772436;0.1622791;0.1394415;0.8338688;0.3131898;-0.0095059;0.0614328;0.1509107
50.39092;1.101979;0.1486402;0.7726407;0.161636;0.1398244;0.8365505;0.3116159;-0.0088158;0.0639098;0.1499799
50.4146;1.12566;0.1480312;0.7731462;0.1609041;0.1391587;0.8372942;0.3108112;-0.0088725;0.064148;0.1499071
50.43877;1.14983;0.1473716;0.7743677;0.1600167;0.1385513;0.8382471;0.3100681;-0.0088203;0.0638794;0.1500514
50.46946;1.180524;0.1471783;0.7751588;0.1595247;0.1381926;0.8422889;0.3081081;-0.0089857;0.0671301;0.1485834
50.49228;1.203336;0.1470796;0.7755941;0.1592434;0.1376931;0.8430061;0.3076851;-0.0093865;0.067412;0.1484417
50.51558;1.226638;0.1469732;0.7759879;0.1592;0.1375153;0.8436062;0.3075672;-0.0094579;0.0676183;0.1483672
50.54079;1.251853;0.1470865;0.7761738;0.1593347;0.1375302;0.8442534;0.3074633;-0.0095563;0.0680796;0.1481286
50.56824;1.279305;0.1473807;0.7763288;0.1596006;0.1378922;0.844387;0.3077584;-0.0094885;0.0680582;0.1481578
50.59119;1.302259;0.1476451;0.7764568;0.1597922;0.1385998;0.844785;0.3078685;-0.0090453;0.0683282;0.1480763
50.60598;1.317047;0.1480564;0.7763883;0.1600886;0.138883;0.8445902;0.3081816;-0.0091734;0.0682019;0.148093
50.63711;1.348171;0.1485068;0.776368;0.1599053;0.1396555;0.8446857;0.3080001;-0.0088513;0.0683177;0.1480948
50.66279;1.373851;0.1487741;0.7764299;0.1599014;0.1406997;0.8452088;0.3078594;-0.0080744;0.0687789;0.147958
50.68632;1.397379;0.1491031;0.7767494;0.1598782;0.1408567;0.8453719;0.3078531;-0.0082464;0.0686225;0.1479749
50.71206;1.423117;0.1492273;0.7772121;0.1599406;0.1412648;0.8466648;0.3075294;-0.0079625;0.0694527;0.1475888
50.73533;1.446389;0.1491362;0.7775029;0.1598295;0.1408313;0.8468617;0.3073818;-0.0083049;0.0693588;0.1475523
50.7587;1.469758;0.1490307;0.7776223;0.1596243;0.1401002;0.8470716;0.307049;-0.0089305;0.0694493;0.1474247
50.78209;1.493155;0.1489646;0.778118;0.159284;0.1402028;0.8477005;0.3067001;-0.0087618;0.0695825;0.1474161
50.81126;1.522323;0.1490856;0.7789992;0.1592071;0.1401286;0.8480032;0.3068494;-0.008957;0.069004;0.1476423
50.83476;1.54582;0.1495121;0.7801445;0.1593959;0.1408254;0.8489724;0.3071245;-0.0086867;0.0688279;0.1477286
50.85894;1.570004;0.149941;0.7823843;0.1595433;0.1414277;0.8505722;0.3074552;-0.0085133;0.0681879;0.1479119
50.88999;1.601048;0.150584;0.7842749;0.1599381;0.1413524;0.8535727;0.3068737;-0.0092316;0.0692978;0.1469356
50.91284;1.623898;0.1509753;0.7857158;0.1596897;0.1416457;0.8574024;0.3052608;-0.0093296;0.0716866;0.1455711
50.93555;1.646615;0.1501571;0.7877091;0.1584561;0.1400892;0.8606107;0.3030795;-0.0100679;0.0729016;0.1446234
50.9594;1.670456;0.1512382;0.7894324;0.1575917;0.1393042;0.8651553;0.2998122;-0.011934;0.0757229;0.1422205
50.99445;1.705508;0.1536316;0.7901939;0.1576734;0.132526;0.8747269;0.2929999;-0.0211056;0.084533;0.1353265
51.01995;1.731006;0.155019;0.7919435;0.1590788;0.1298191;0.8813226;0.2910712;-0.0251999;0.0893791;0.1319924
51.04243;1.753493;0.1565337;0.7930439;0.1611205;0.1212758;0.8847674;0.2890446;-0.0352579;0.0917235;0.1279241
51.06863;1.779689;0.1569842;0.7933041;0.16386;0.1144706;0.8882635;0.2881334;-0.0425136;0.0949594;0.1242734
51.09093;1.801986;0.1593405;0.7952209;0.1648806;0.09881779;0.8903808;0.2816663;-0.06052271;0.0951599;0.1167857
51.12514;1.836195;0.1595125;0.7965822;0.1693223;0.08290384;0.8901943;0.2794571;-0.07660866;0.0936121;0.1101348
51.14914;1.860202;0.1579131;0.7965548;0.1730549;0.07678407;0.8900113;0.2816798;-0.08112903;0.0934565;0.1086249
51.17192;1.882977;0.1557688;0.7932815;0.1750337;0.06876606;0.881273;0.2840543;-0.08700274;0.0879915;0.1090206
51.20123;1.912285;0.1557427;0.7888296;0.1756209;0.0638934;0.8690575;0.2873113;-0.0918493;0.0802279;0.1116904
51.2241;1.935157;0.1559867;0.783657;0.1764168;0.06155019;0.8596376;0.2898118;-0.09443651;0.0759806;0.113395
51.248;1.959054;0.1557622;0.778694;0.1775572;0.06116957;0.8524023;0.2928313;-0.09459263;0.0737083;0.1152741
51.27108;1.982133;0.1550688;0.774538;0.1786902;0.06115504;0.8464699;0.2958085;-0.09391376;0.0719319;0.1171183
51.29486;2.005912;0.1539191;0.7699502;0.1787218;0.06151367;0.8374211;0.2996512;-0.09240543;0.0674709;0.1209294
51.32379;2.034843;0.1527888;0.7666134;0.1785536;0.06095431;0.8350201;0.2996191;-0.09183449;0.0684067;0.1210655
51.34769;2.058745;0.151565;0.7637541;0.1786812;0.06480304;0.833064;0.3028469;-0.08676196;0.0693099;0.1241657
51.37103;2.082082;0.1503703;0.7614394;0.1788365;0.06646529;0.8313307;0.3045993;-0.08390501;0.0698913;0.1257628
51.3938;2.104851;0.1492271;0.7592848;0.1783983;0.07361629;0.829244;0.308931;-0.07561081;0.0699592;0.1305327
51.41921;2.130264;0.1480214;0.7559234;0.1779467;0.07466728;0.8245098;0.310308;-0.07335412;0.0685864;0.1323613
51.45977;2.170827;0.1470942;0.7538267;0.1776548;0.08046088;0.8112106;0.3177394;-0.06663332;0.0573839;0.1400846
51.48109;2.192145;0.1465829;0.7511173;0.1780218;0.07875901;0.8093836;0.3175055;-0.06782389;0.0582663;0.1394837
51.50357;2.214622;0.1463443;0.7488257;0.1787744;0.0833331;0.7947177;0.324471;-0.0630112;0.045892;0.1456966
51.52786;2.238914;0.1462789;0.7452685;0.1792023;0.08566481;0.7840444;0.3282192;-0.06061409;0.0387759;0.1490169
51.55989;2.270945;0.1464576;0.7429121;0.1794894;0.09075354;0.7766121;0.3317192;-0.05570406;0.0337;0.1522298
51.58242;2.29347;0.1463849;0.7410387;0.17962;0.0916556;0.7751865;0.3324604;-0.0547293;0.0341478;0.1528404
51.60681;2.31786;0.1453694;0.7389024;0.1796359;0.09562073;0.7722062;0.3342889;-0.04974867;0.0333038;0.154653
51.6344;2.345448;0.144324;0.7372409;0.1794161;0.09621303;0.7711412;0.3345582;-0.04811097;0.0339003;0.1551421
51.65771;2.36876;0.1434523;0.7355809;0.1791475;0.1027775;0.7694625;0.3362182;-0.0406748;0.0338816;0.1570707
51.68215;2.393199;0.1425605;0.7340673;0.1787025;0.1025721;0.7673401;0.3361484;-0.0399884;0.0332728;0.1574459
51.70416;2.415213;0.1411461;0.7323687;0.1787012;0.1049662;0.7638376;0.337365;-0.0361799;0.0314689;0.1586638
51.73343;2.444476;0.1400982;0.7314394;0.1787185;0.1040821;0.762953;0.3375611;-0.0360161;0.0315136;0.1588426
51.75069;2.461747;0.1382592;0.7299336;0.1785357;0.1021793;0.7622994;0.3373305;-0.0360799;0.0323658;0.1587948
51.78001;2.491065;0.1370693;0.7288982;0.1783302;0.1040693;0.76213;0.3377493;-0.033;0.0332318;0.1594191
51.8018;2.512856;0.1362013;0.7270431;0.1783159;0.102139;0.7616382;0.3373722;-0.0340623;0.0345951;0.1590563
51.82456;2.53561;0.1354358;0.7254122;0.1781068;0.09974168;0.7602088;0.3368159;-0.03569412;0.0347966;0.1587091
51.84914;2.56019;0.1346745;0.723671;0.1780319;0.09855428;0.75774;0.3367665;-0.03612022;0.034069;0.1587346
51.87233;2.583384;0.1345917;0.7212725;0.1785334;0.09896643;0.7536278;0.33766;-0.03562527;0.0323553;0.1591266
51.90026;2.611317;0.1343799;0.719435;0.1792102;0.0991528;0.7511483;0.3385807;-0.0352271;0.0317133;0.1593705
51.92401;2.635058;0.134271;0.7182734;0.179713;0.09993808;0.7518392;0.3391038;-0.03433292;0.0335658;0.1593908
51.94725;2.658298;0.1345441;0.7174516;0.1800922;0.1004052;0.753701;0.3390506;-0.0341389;0.0362494;0.1589584
51.9707;2.681756;0.1346672;0.7163515;0.180831;0.1004155;0.7538439;0.339485;-0.0342517;0.0374924;0.158654
52.00025;2.711303;0.1346712;0.7153878;0.181425;0.1003363;0.7537433;0.339855;-0.0343349;0.0383555;0.15843
52.02308;2.73413;0.1346525;0.7145331;0.1819227;0.1011386;0.7520206;0.3406827;-0.0335139;0.0374875;0.15876
52.04576;2.75681;0.1345752;0.713947;0.1822941;0.1022615;0.7522766;0.3411646;-0.0323137;0.0383296;0.1588705
52.07064;2.781695;0.134507;0.7136342;0.1828679;0.1029198;0.7531373;0.3416477;-0.0315872;0.0395031;0.1587798
52.09977;2.810823;0.1342359;0.7135268;0.1835054;0.1039919;0.7562143;0.3417898;-0.030244;0.0426875;0.1582844
52.12341;2.834456;0.1336717;0.7135818;0.1839711;0.1042057;0.7590336;0.3417189;-0.029466;0.0454518;0.1577478
52.1461;2.857147;0.1329378;0.7141261;0.1841848;0.1040641;0.761826;0.3414355;-0.0288737;0.0476999;0.1572507
52.17046;2.881509;0.1318468;0.7150776;0.1844898;0.1032576;0.7644324;0.34127;-0.0285892;0.0493548;0.1567802
52.20256;2.913617;0.1318529;0.714895;0.1853749;0.1028681;0.7670887;0.3411909;-0.0289848;0.0521937;0.155816
52.23028;2.941335;0.1315896;0.7144476;0.1861677;0.1015237;0.7646707;0.3423139;-0.0300659;0.0502231;0.1561462
52.25481;2.965869;0.1315393;0.7143234;0.1869464;0.1006165;0.7602591;0.3441135;-0.0309228;0.0459357;0.1571671
52.27884;2.989897;0.1315685;0.7141863;0.187769;0.1009942;0.7606046;0.3449464;-0.0305743;0.0464183;0.1571774
52.30224;3.013297;0.1315056;0.7146121;0.1885067;0.1010229;0.7611988;0.3456683;-0.0304827;0.0465867;0.1571616
52.32549;3.036539;0.1312001;0.7157195;0.1890869;0.1006828;0.7627794;0.3460588;-0.0305173;0.0470599;0.1569719
52.35413;3.065184;0.1309266;0.7168033;0.1892408;0.1004567;0.7641808;0.3460534;-0.0304699;0.0473775;0.1568126
52.37812;3.08918;0.1309985;0.717872;0.1893092;0.1011436;0.7665209;0.3457385;-0.0298549;0.0486489;0.1564293
52.40136;3.112417;0.1313078;0.7184502;0.1894997;0.1013864;0.7670968;0.3458682;-0.0299214;0.0486466;0.1563685
52.42521;3.136259;0.1318308;0.7187219;0.1895269;0.1020008;0.7677025;0.3458714;-0.02983;0.0489806;0.1563445
52.45244;3.163495;0.1328711;0.7185851;0.19001;0.1031652;0.7677709;0.3463626;-0.0297059;0.0491858;0.1563526
52.47773;3.188781;0.1338207;0.7184671;0.190585;0.1044023;0.7676727;0.3470306;-0.0294184;0.0492056;0.1564456
52.50034;3.211386;0.134427;0.7185364;0.1911935;0.1048558;0.7667602;0.3479193;-0.0295712;0.0482238;0.1567258
52.52455;3.235597;0.1343777;0.7186403;0.1918673;0.1046526;0.7644276;0.3493324;-0.0297251;0.0457873;0.1574651
52.54745;3.258495;0.1342611;0.7182394;0.1922206;0.1046674;0.7639154;0.3498399;-0.0295937;0.045676;0.1576193
52.57729;3.288337;0.1338668;0.7179253;0.1921277;0.1046993;0.7635741;0.3498778;-0.0291675;0.0456488;0.1577501
52.60344;3.314485;0.1336263;0.7176555;0.1921674;0.1047126;0.7634873;0.3499268;-0.0289137;0.0458318;0.1577594
52.62443;3.335473;0.1334783;0.7175932;0.1922058;0.1049849;0.7633576;0.3500417;-0.0284934;0.0457644;0.1578359
52.64726;3.358302;0.132914;0.7175587;0.1924295;0.1047783;0.763443;0.3502875;-0.0281357;0.0458843;0.157858
52.67654;3.38758;0.1325452;0.7174742;0.1925371;0.1056355;0.7640498;0.3504503;-0.0269097;0.0465756;0.1579132
52.69981;3.410852;0.132487;0.7175235;0.1926036;0.1059427;0.7645082;0.3505359;-0.0265443;0.0469847;0.1579323
52.72269;3.433735;0.1324969;0.717867;0.1929767;0.1059084;0.7648829;0.3509498;-0.0265885;0.0470159;0.1579731
52.74654;3.457581;0.1327252;0.7184851;0.1933298;0.1056455;0.7644744;0.3515004;-0.0270797;0.0459893;0.1581706
52.76957;3.480614;0.1330654;0.71886;0.1935725;0.1055998;0.7639805;0.3519306;-0.0274656;0.0451205;0.1583581
52.79375;3.504791;0.1332949;0.7198776;0.194003;0.1052665;0.7632093;0.3527309;-0.0280284;0.0433317;0.1587279
52.82186;3.532903;0.1335926;0.7213037;0.19437;0.1057023;0.7636572;0.3533252;-0.0278903;0.0423535;0.1589552
52.84456;3.555609;0.1338731;0.7227973;0.1947895;0.106037;0.7645787;0.3538257;-0.0278361;0.0417814;0.1590362
52.86853;3.579581;0.1343025;0.7245774;0.1952155;0.1065101;0.7650758;0.3545284;-0.0277924;0.0404984;0.1593129
52.89133;3.60238;0.1343296;0.7259407;0.1954493;0.1064453;0.7649863;0.3549704;-0.0278843;0.0390456;0.1595211
52.91658;3.627625;0.1344087;0.7269772;0.1955837;0.1064154;0.7650025;0.3552931;-0.0279933;0.0380253;0.1597094
52.94184;3.652886;0.1347589;0.7273685;0.1955981;0.10677;0.7642599;0.3555564;-0.0279889;0.0368914;0.1599583
52.9678;3.67884;0.1352434;0.7273798;0.1954865;0.107155;0.7643408;0.3554527;-0.0280884;0.036961;0.1599662
52.99107;3.702115;0.135382;0.7269902;0.195394;0.1069758;0.7636726;0.3554096;-0.0284062;0.0366824;0.1600156
53.01385;3.724893;0.1353518;0.7264813;0.1953;0.1068173;0.7633869;0.3552762;-0.0285345;0.0369056;0.1599762
53.03697;3.748014;0.1352673;0.7262043;0.1950713;0.1066852;0.7632564;0.3550218;-0.0285821;0.0370521;0.1599505
53.06331;3.774359;0.1351024;0.7258471;0.1947027;0.1064886;0.7631947;0.3546145;-0.0286138;0.0373476;0.1599118
53.08725;3.798297;0.1346411;0.7253603;0.1945505;0.1060079;0.7628777;0.3544326;-0.0286332;0.0375174;0.1598821
53.11234;3.823387;0.1344392;0.7251442;0.1945561;0.1058614;0.7629111;0.3544248;-0.0285778;0.0377669;0.1598687
53.13664;3.847688;0.1347662;0.7250463;0.1945233;0.1062292;0.7629104;0.3543884;-0.028537;0.0378641;0.1598651
53.1596;3.87065;0.1349109;0.7248713;0.19463;0.1064566;0.7628317;0.3544978;-0.0284543;0.0379604;0.1598678
53.19077;3.90182;0.1348434;0.7248124;0.1948227;0.1064081;0.7627819;0.3546923;-0.0284353;0.0379695;0.1598696
53.21241;3.923463;0.1347633;0.7247952;0.1949764;0.1063389;0.7627106;0.3548515;-0.0284244;0.0379154;0.1598751
53.23499;3.946033;0.1347654;0.7248694;0.1952021;0.1063622;0.7627209;0.3550873;-0.0284032;0.0378515;0.1598852
53.25832;3.969362;0.134801;0.7251093;0.1955103;0.1064029;0.7628602;0.3554042;-0.0283981;0.0377509;0.1598939
53.28241;3.993454;0.1349876;0.7253656;0.1956744;0.1065773;0.7631024;0.3555606;-0.0284103;0.0377368;0.1598862
53.30471;4.015751;0.1351494;0.7254984;0.1956608;0.106719;0.7631801;0.3555409;-0.0284304;0.0376817;0.1598801
53.33464;4.045685;0.1349153;0.725486;0.1953519;0.1064694;0.7631217;0.3552334;-0.0284459;0.0376357;0.1598815
53.35777;4.068811;0.1348425;0.7255028;0.1950541;0.1064007;0.7631446;0.3549229;-0.0284418;0.0376418;0.1598688
53.38216;4.093203;0.1348177;0.7256453;0.1948504;0.1063352;0.7633094;0.3547042;-0.0284825;0.0376641;0.1598538
53.40512;4.116172;0.1348459;0.7256697;0.194638;0.1062647;0.7633895;0.3544608;-0.0285812;0.0377198;0.1598228
53.43129;4.142332;0.1351902;0.7255192;0.1944457;0.1066082;0.7632294;0.354268;-0.028582;0.0377102;0.1598223
53.45693;4.167975;0.1351957;0.7254274;0.1945235;0.106505;0.7631483;0.3543243;-0.0286907;0.0377209;0.1598008
53.47804;4.18909;0.1351707;0.7253075;0.1945185;0.1064413;0.763038;0.3543089;-0.0287294;0.0377305;0.1597904
53.50137;4.21242;0.1354616;0.725248;0.194585;0.1066626;0.7629918;0.3543608;-0.028799;0.0377438;0.1597758
53.52573;4.236777;0.1356542;0.7253837;0.1947448;0.106747;0.7631551;0.3544967;-0.0289072;0.0377714;0.1597519
53.54883;4.259879;0.1357405;0.725587;0.1949293;0.1068353;0.763371;0.3546804;-0.0289052;0.037784;0.1597511
53.57531;4.286359;0.1358159;0.7257428;0.1950794;0.1067824;0.7636018;0.3547963;-0.0290335;0.037859;0.1597169
53.59964;4.310683;0.1357808;0.7258677;0.1950763;0.1067469;0.7637691;0.3547856;-0.0290339;0.0379014;0.1597093
53.625;4.336051;0.1357287;0.7258178;0.1950136;0.106641;0.7637765;0.3547034;-0.0290877;0.0379587;0.1596898
53.64869;4.359739;0.135718;0.7256947;0.1948751;0.1066369;0.7636971;0.3545617;-0.0290811;0.0380024;0.1596866
53.67171;4.382757;0.1356557;0.725399;0.1946896;0.1065532;0.7635341;0.35435;-0.0291025;0.0381351;0.1596604
53.69533;4.406378;0.135453;0.725148;0.1944491;0.1063535;0.7633632;0.3540955;-0.0290995;0.0382152;0.1596464
53.72322;4.434265;0.1351805;0.7249182;0.1945971;0.1060282;0.763272;0.3542052;-0.0291523;0.0383538;0.1596081
53.74644;4.457486;0.1350642;0.7248613;0.1946285;0.1059362;0.7632092;0.3542401;-0.029128;0.0383479;0.1596116
53.77044;4.481493;0.135134;0.7247478;0.1947366;0.1059965;0.7631146;0.3543396;-0.0291375;0.0383668;0.159603
53.79524;4.506291;0.1353542;0.7246515;0.1948338;0.1062552;0.7629533;0.3544506;-0.029099;0.0383018;0.1596168
53.81982;4.530868;0.135695;0.7245955;0.1948143;0.1065697;0.7628742;0.3544279;-0.0291253;0.0382787;0.1596136
53.8453;4.556346;0.1358189;0.7246355;0.1947767;0.1066507;0.7629447;0.3543717;-0.0291682;0.0383092;0.159595
53.86832;4.579371;0.135906;0.7247006;0.1947355;0.1067112;0.7630057;0.3543235;-0.0291948;0.0383051;0.159588
53.89232;4.60337;0.1359262;0.7246674;0.1947812;0.1066988;0.7629741;0.3543613;-0.0292274;0.0383067;0.1595801
53.91743;4.628477;0.135869;0.7245177;0.1947463;0.1066395;0.7628281;0.3543246;-0.0292295;0.0383104;0.1595783
53.93926;4.650308;0.1356535;0.7244045;0.1945501;0.1064353;0.7627704;0.3541186;-0.0292182;0.0383659;0.1595685
53.96758;4.678624;0.1353562;0.7243804;0.1946963;0.10612;0.7628068;0.3542487;-0.0292362;0.0384264;0.1595524
53.99067;4.70171;0.1351635;0.7242859;0.1948654;0.1059471;0.7627352;0.3544176;-0.0292164;0.0384493;0.1595522
54.01376;4.724809;0.135053;0.7243845;0.1951123;0.1058387;0.7628428;0.3546634;-0.0292143;0.0384583;0.1595511
54.03637;4.747414;0.1350705;0.724422;0.1952161;0.1058144;0.7628828;0.3547576;-0.0292561;0.0384608;0.1595415
54.06025;4.771295;0.1352823;0.7244908;0.1950195;0.1059587;0.7629489;0.3545444;-0.0293236;0.0384581;0.1595249
54.08718;4.79823;0.1352674;0.7244301;0.1948796;0.1059461;0.7628818;0.3544017;-0.0293213;0.0384517;0.1595221
54.11228;4.823322;0.1352538;0.7245297;0.1949484;0.1058542;0.7630008;0.3544462;-0.0293996;0.0384711;0.1594978
54.13501;4.846054;0.1353575;0.7248535;0.1951694;0.1059553;0.7633136;0.3546672;-0.0294022;0.0384601;0.1594978
54.15974;4.870789;0.1354309;0.7251309;0.1952557;0.1059195;0.7635316;0.354742;-0.0295114;0.0384007;0.1594863
54.18324;0.0234953;0.1356121;0.725271;0.1950533;0.106098;0.7636615;0.3545392;-0.0295141;0.0383905;0.1594859
54.2096;0.0498567;0.1356889;0.7253598;0.1950253;0.1061241;0.7637094;0.3545039;-0.0295648;0.0383496;0.1594786
54.23386;0.0741205;0.1357321;0.7254679;0.1949786;0.1061645;0.7637938;0.3544572;-0.0295676;0.0383259;0.1594786
54.2571;0.0973564;0.135768;0.7255328;0.1948907;0.1061894;0.7637809;0.3543688;-0.0295786;0.0382481;0.1594781
54.28378;0.1240328;0.1358449;0.7256224;0.1950722;0.1062663;0.7638705;0.3545503;-0.0295786;0.0382481;0.1594781
54.30729;0.1475483;0.1360945;0.7256391;0.195306;0.1064938;0.7638458;0.354782;-0.0296007;0.0382067;0.159476
54.33269;0.1729488;0.1361822;0.7254909;0.1951555;0.1065561;0.7637135;0.3546252;-0.0296261;0.0382226;0.1594697
54.35949;0.1997509;0.1358503;0.7250807;0.1948217;0.1061722;0.7633504;0.3542762;-0.0296781;0.0382697;0.1594545
54.38119;0.2214446;0.1354665;0.7247111;0.1946335;0.1057885;0.7629808;0.3540879;-0.029678;0.0382697;0.1594544
54.40426;0.2445159;0.135242;0.7248288;0.1948315;0.1055811;0.7631208;0.3542847;-0.0296609;0.038292;0.1594532
54.42619;0.2664425;0.1350221;0.7251294;0.1953058;0.105391;0.7634431;0.354759;-0.0296311;0.0383137;0.1594532
54.45675;0.2970036;0.1351062;0.7251683;0.1953175;0.1055659;0.7635291;0.3547778;-0.0295403;0.0383608;0.1594603
54.48051;0.3207686;0.1352656;0.725155;0.1951295;0.1057044;0.7635413;0.3545824;-0.0295612;0.0383863;0.1594529
54.50414;0.3443913;0.1354425;0.7252566;0.194831;0.1058892;0.7636715;0.3542814;-0.0295533;0.0384149;0.1594504
54.52606;0.3663194;0.1354984;0.7254199;0.1946448;0.1060234;0.7638332;0.3541089;-0.029475;0.0384133;0.1594641
54.55592;0.3961721;0.1353177;0.7253445;0.1946128;0.1058729;0.7637481;0.354084;-0.0294448;0.0384036;0.1594712
54.58012;0.4203728;0.1350611;0.7253045;0.1947224;0.1056622;0.7637082;0.3542002;-0.0293989;0.0384037;0.1594778
54.60467;0.4449248;0.134864;0.7252079;0.1948553;0.1054804;0.7636133;0.3543343;-0.0293836;0.0384054;0.159479
54.63011;0.4703651;0.1346579;0.7251415;0.1949828;0.1054076;0.7635543;0.354478;-0.0292503;0.0384128;0.1594952
54.65219;0.4924444;0.1345569;0.7250688;0.1949951;0.105352;0.7634912;0.3544919;-0.0292049;0.0384224;0.1594968
54.66921;0.5094643;0.1350827;0.7251773;0.1950196;0.1059165;0.7635931;0.3545199;-0.0291662;0.0384158;0.1595003
54.70244;0.5426953;0.1350273;0.725178;0.1949491;0.1059187;0.7635695;0.3544574;-0.0291086;0.0383915;0.1595083
54.72639;0.5666515;0.1344076;0.7250739;0.1949471;0.1053395;0.7634732;0.3544614;-0.0290681;0.0383993;0.1595143
54.74839;0.5886447;0.1338143;0.7247972;0.1949791;0.1047549;0.7632155;0.3544932;-0.0290594;0.0384183;0.1595141
54.77543;0.6156923;0.1340399;0.7246119;0.1950531;0.105016;0.7630227;0.3545832;-0.0290239;0.0384108;0.1595301
54.80539;0.6456535;0.1342435;0.7246448;0.1950409;0.1052065;0.7630897;0.3545633;-0.029037;0.0384449;0.1595224
54.82697;0.6672279;0.1344627;0.7247435;0.1951099;0.1054751;0.763123;0.3546517;-0.0289876;0.0383795;0.1595418
54.85276;0.6930215;0.1345793;0.7248179;0.195095;0.1056533;0.7631347;0.3546569;-0.028926;0.0383168;0.1595619
54.87648;0.7167391;0.1346089;0.7248898;0.195088;0.1057595;0.7631533;0.3546737;-0.0288494;0.0382635;0.1595857
54.9015;0.7417614;0.1343759;0.7249802;0.1950648;0.1055433;0.7632738;0.3546494;-0.0288326;0.0382936;0.1595846
54.92693;0.7671857;0.1339321;0.7250357;0.1951176;0.1051943;0.7633505;0.3547199;-0.0287378;0.0383148;0.1596023
54.94994;0.7902045;0.1334639;0.7250324;0.1952225;0.1047937;0.7633525;0.3548374;-0.0286702;0.0383201;0.1596149
54.9794;0.8196658;0.133456;0.7249397;0.1950524;0.104833;0.7632542;0.3546761;-0.028623;0.0383145;0.1596237
55.00261;0.8428748;0.1335155;0.7246858;0.1948371;0.1048923;0.7629976;0.3544604;-0.0286232;0.0383118;0.1596233
55.02686;0.8671231;0.133564;0.7244343;0.1946158;0.1049527;0.7627378;0.3542444;-0.0286113;0.0383035;0.1596286
55.04972;0.8899838;0.1335833;0.7243431;0.1946055;0.1050411;0.7626522;0.3542465;-0.0285422;0.0383091;0.159641
55.07589;0.9161545;0.1337567;0.7243108;0.1945343;0.105351;0.7626423;0.3541982;-0.0284057;0.0383315;0.1596639
55.09795;0.9382161;0.1341724;0.7242262;0.1946417;0.1057216;0.7625536;0.3542988;-0.0284508;0.0383274;0.1596571
55.12428;0.9645469;0.1344261;0.724254;0.1947451;0.1060435;0.7625606;0.3544165;-0.0283826;0.0383066;0.1596714
55.14223;0.9824905;0.1345559;0.7243444;0.1949319;0.1061485;0.7626384;0.3546016;-0.0284074;0.038294;0.1596697
55.16693;1.007199;0.1343893;0.7244657;0.1952501;0.1060302;0.7627586;0.3549282;-0.0283591;0.0382929;0.1596781
55.18995;1.030217;0.1340937;0.7245185;0.1954525;0.1058934;0.7628099;0.3551553;-0.0282003;0.0382914;0.1597028
55.21344;1.0537;0.1339205;0.7246372;0.195386;0.1058192;0.7629312;0.3551022;-0.0281013;0.038294;0.1597162
55.23597;1.07623;0.1337513;0.7246225;0.1950917;0.1057541;0.7629114;0.3548272;-0.0279972;0.0382889;0.1597355
55.26324;1.103502;0.1335193;0.7245827;0.1947955;0.1056433;0.7629806;0.354534;-0.027876;0.0383979;0.1597385
55.28806;1.128319;0.1333773;0.7244635;0.1946108;0.1055314;0.762921;0.3543442;-0.0278459;0.0384575;0.1597334
55.31014;1.150403;0.133298;0.7242362;0.1945982;0.1055039;0.7627301;0.3543331;-0.0277941;0.0384939;0.1597349
