TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZTran
59.91847;4.337565;0.04309977;0.7627078;0.3075598;-0.02129603;0.7847575;0.4597579;-0.0643958;0.0220497;0.1521981
59.94189;4.36098;0.04307603;0.7625417;0.3073781;-0.0213128;0.7846514;0.4595762;-0.06438883;0.0221097;0.1521981
59.96556;4.384659;0.04307595;0.7626904;0.3082415;-0.02130837;0.7848434;0.460439;-0.06438432;0.022153;0.1521975
59.98973;4.40882;0.04190167;0.7637622;0.3100807;-0.02249349;0.785929;0.4622751;-0.06439516;0.0221668;0.1521944
60.01857;4.437658;0.04164507;0.763604;0.3100328;-0.02274923;0.7857584;0.4622333;-0.0643943;0.0221544;0.1522005
60.04773;4.466822;0.04166734;0.7632433;0.3097009;-0.02273957;0.7853754;0.4619019;-0.06440691;0.0221321;0.152201
60.07418;4.493268;0.04168399;0.7631339;0.3095814;-0.02273341;0.7852669;0.4617788;-0.0644174;0.022133;0.1521974
60.09667;4.515761;0.04191551;0.7630152;0.3097578;-0.02249812;0.7851511;0.4619552;-0.06441363;0.0221359;0.1521974
60.12669;4.545779;0.04233691;0.7628751;0.3104618;-0.02207633;0.7850171;0.4626582;-0.06441324;0.022142;0.1521964
60.14936;4.568458;0.0426529;0.762853;0.310507;-0.02175809;0.7849954;0.462704;-0.06441099;0.0221424;0.152197
60.17268;4.591775;0.04297367;0.7627018;0.309609;-0.02143732;0.7848443;0.461806;-0.06441099;0.0221425;0.152197
60.19835;4.617444;0.04331198;0.7628726;0.3082876;-0.02109694;0.7850175;0.4604846;-0.06440892;0.0221449;0.152197
60.22392;4.643014;0.04364073;0.7635814;0.3082881;-0.02076478;0.7857309;0.4604841;-0.06440551;0.0221495;0.152196
60.24351;4.662608;0.04357781;0.764358;0.3089622;-0.02082099;0.7865083;0.4611596;-0.0643988;0.0221503;0.1521974
60.2753;4.694395;0.04356977;0.7646884;0.3092358;-0.02080048;0.7868513;0.4614386;-0.06437025;0.0221629;0.1522028
60.29324;4.712341;0.04357572;0.7649044;0.3093449;-0.020768;0.787078;0.4615546;-0.06434372;0.0221736;0.1522097
60.32564;4.74474;0.04317603;0.7648103;0.3094093;-0.02114242;0.7869792;0.461627;-0.06431845;0.0221689;0.1522177
60.34375;4.762852;0.04301831;0.764616;0.3094684;-0.02129347;0.7867738;0.4616905;-0.06431178;0.0221578;0.1522221
60.36467;4.783765;0.04290815;0.763992;0.3087373;-0.02138383;0.7862138;0.460958;-0.06429198;0.0222218;0.1522207
