TotalTime;SegmentTime;XTran1;YTran1;ZTran1
20.46049;6.561532;0.0836805;0.6710538;0.8036137
20.50053;6.601573;0.08306931;0.6714092;0.8030412
20.51846;6.619497;0.0830479;0.6718162;0.8026365
20.53535;6.636384;0.08282856;0.6727685;0.8024358
20.57427;6.675313;0.08257949;0.6724025;0.8026812
20.59746;6.698502;0.08218871;0.6724682;0.802665
20.62034;6.721384;0.08197109;0.6722955;0.8027741
20.65596;6.756995;0.08169349;0.6731094;0.8029278
20.67415;6.775192;0.08103365;0.6743839;0.8032674
20.70177;6.802806;0.07782362;0.676266;0.8032749
20.72864;6.829681;0.07774921;0.6780397;0.8033394
20.75493;6.855968;0.0770461;0.6791192;0.8032262
20.78403;6.885072;0.07652728;0.6800319;0.8035699
20.81332;6.914355;0.07627541;0.6818116;0.8037415
20.83248;6.933522;0.07577216;0.6827302;0.8040653
20.86187;6.96291;0.07564121;0.6827095;0.8037199
20.88861;6.98965;0.07531171;0.6821618;0.8033317
20.91177;7.012811;0.07561609;0.6821187;0.803362
20.93986;7.040899;0.07571456;0.6826906;0.8037078
20.9691;7.070136;0.07349435;0.6821009;0.8040844
20.99184;7.092879;0.07300177;0.6820894;0.8045411
21.0195;7.120534;0.07263447;0.6817931;0.8045673
21.04613;7.147171;0.0723766;0.6813005;0.8054148
21.07633;7.177368;0.07227103;0.681291;0.8062419
21.09878;7.199818;0.07178513;0.6817434;0.8064753
21.13273;7.233769;0.07182217;0.6820072;0.8064046
21.15357;7.25461;0.07294365;0.6824952;0.8061333
21.17993;7.280967;0.07385676;0.6826631;0.806246
21.20945;7.310486;0.07454005;0.6832005;0.8061643
21.22781;7.328853;0.07454804;0.6838262;0.8070658
21.26322;7.364257;0.07487479;0.6850379;0.8076528
21.29217;7.393208;0.07496157;0.6855475;0.8074393
21.319;7.420037;0.07542594;0.6874866;0.8069519
21.34382;7.44486;0.07560508;0.6897442;0.8069085
21.38559;7.486624;0.07431346;0.6927856;0.8013165
21.46129;7.562325;0.07493817;0.6915573;0.806076
21.49776;7.598793;0.07458816;0.6917722;0.8057005
21.52207;7.623109;0.07391449;0.6925884;0.8052331
21.54583;7.646871;0.07314055;0.6933116;0.8033065
21.60936;7.710395;0.07158924;0.6946155;0.8051558
21.63099;7.732027;0.07179099;0.69713;0.8051012
21.68536;7.786396;0.07207771;0.6977051;0.8051797
