TotalTime;SegmentTime;XTran1
22.9744;8.697291;0.06324963
23.00165;8.724543;0.0631604
23.0277;8.750592;0.06295999
23.04525;8.768142;0.06260757
23.07302;8.79591;0.06256221
23.09651;8.819403;0.06219541
23.12035;8.843239;0.06192844
23.14945;8.87234;0.06212579
23.1741;8.896987;0.06231739
23.19634;8.919232;0.06263401
23.22311;8.945995;0.0625687
23.24396;8.96685;0.06201297
23.27221;8.995101;0.06234568
23.29494;9.017827;0.0633063
23.31952;9.042409;0.06409075
23.34176;9.064652;0.06345038
23.36477;9.087658;0.06254405
23.39087;9.113758;0.06238886
23.41796;9.140854;0.06240561
23.44069;9.163582;0.06225128
23.46424;9.187127;0.06204193
23.4875;9.210391;0.0614569
23.5111;9.233986;0.06126016
23.53784;9.260728;0.0610686
23.55687;9.27976;0.06073026
23.58486;9.307751;0.0596532
23.60822;9.331111;0.05833135
23.63099;9.353872;0.05690207
23.65562;9.378507;0.05599026
23.68443;9.407317;0.05488946
23.70898;9.431869;0.05316968
23.73479;9.457678;0.05089385
23.76255;9.48544;0.04874267
23.78419;9.50708;0.04787684
23.79818;9.521063;0.04638353
23.82634;9.549224;0.04517489
23.85045;9.573334;0.04285246
23.87889;9.601772;0.04024373
23.90647;9.629358;0.03777458
23.92779;9.650676;0.03539051
23.95125;9.674136;0.03279512
23.97833;9.701215;0.03078696
24.00199;9.724877;0.02914236
24.0234;9.746286;0.02598912
24.04907;9.77196;0.02201258
24.07447;9.797359;0.01785185
24.1033;9.82619;0.01432694
24.12532;9.848206;0.01017343
24.14906;9.871948;0.006506346
24.17256;9.895449;0.002648383
24.19807;9.920958;-0.001478381
24.22488;9.947767;-0.007131048
24.25901;9.981899;-0.01076026
24.28207;10.00496;-0.01371383
24.30547;10.02836;-0.01626388
24.33142;10.0543;-0.01964245
24.35927;10.08215;-0.02271759
24.38235;10.10523;-0.02577537
24.40622;10.1291;-0.02890202
24.43382;10.1567;-0.03279012
24.46169;10.18458;-0.03598766
24.48499;10.20787;-0.03906292
24.50752;10.23041;-0.04301412
24.53917;10.26206;-0.04646695
24.56085;10.28373;-0.05022369
24.58549;10.30837;-0.05407407
24.61157;10.33446;-0.05862627
24.63864;10.36153;-0.06246136
24.66196;10.38484;-0.06614106
24.68792;10.4108;-0.06991781
24.71063;10.43351;-0.07407256
24.73795;10.46084;-0.0757532
24.75639;10.47927;-0.08148394
24.79591;10.51879;-0.08471631
24.81735;10.54023;-0.08807968
24.84104;10.56392;-0.09253185
24.87091;10.5938;-0.09573638
24.89138;10.61427;-0.1011352
24.91712;10.64;-0.105879
24.94157;10.66446;-0.1114451
24.97033;10.69321;-0.115703
24.9948;10.71769;-0.1204073
25.02786;10.75074;-0.1233852
25.05151;10.77439;-0.1253402
25.07503;10.79791;-0.1276577
25.10421;10.8271;-0.1289972
25.1229;10.84579;-0.1306442
25.14714;10.87002;-0.1317345
25.17041;10.89329;-0.1331815
25.19506;10.91794;-0.1335069
25.21928;10.94216;-0.133599
25.23849;10.96138;-0.1342569
25.26436;10.98724;-0.1337593
25.29255;11.01544;-0.1335228
25.3112;11.03409;-0.1328748
25.33353;11.05641;-0.1329173
25.3595;11.08238;-0.132025
25.38313;11.10602;-0.131028
25.40761;11.13049;-0.1303354
25.44404;11.16692;-0.1296897
25.46798;11.19086;-0.1297446
25.49183;11.21471;-0.1304534
25.51599;11.23886;-0.1309804
25.53963;11.26251;-0.1313165
25.56919;11.29207;-0.1302478
25.59386;11.31674;-0.1299371
25.61198;11.33486;-0.1287434
25.64634;11.36922;-0.1302333
25.67133;11.39421;-0.1300635
25.6957;11.41857;-0.1291869
25.72482;11.4477;-0.1289654
25.74866;11.47154;-0.1289587
25.77182;11.4947;-0.1308117
25.79619;11.51907;-0.1292217
25.82537;11.54825;-0.1289642
25.85196;11.57484;-0.1286125
25.88671;11.6096;-0.1281521
25.91228;11.63516;-0.1273937
25.93732;11.6602;-0.1269288
25.96021;11.68309;-0.1265148
26.00151;11.72439;-0.1254027
26.02706;11.74994;-0.1251979
26.05051;11.77339;-0.1242392
26.07455;11.79744;-0.1221324
26.10572;11.8286;-0.1203583
26.1274;11.85029;-0.1187983
26.14868;11.87156;-0.1169622
26.17354;11.89642;-0.1151283
26.19702;11.9199;-0.1134329
26.22649;11.94937;-0.1118624
26.25023;11.97312;-0.1099246
26.27454;11.99742;-0.1068921
26.29667;12.01955;-0.1008331
26.33808;12.06096;-0.09917662
26.36157;12.08446;-0.09721091
26.38507;12.10796;-0.09467521
26.4078;12.13068;-0.09037685
26.43824;12.16112;-0.0873541
26.46281;12.1857;-0.08422949
