TotalTime;SegmentTime;XTran1;YTran1;ZTran1;XTran2;YTran2;ZTran2;cXTran;cYTran;cZran
69.47064;10.36331;0.05881896;0.7913681;0.4516491;-0.09518185;0.7880723;0.3963426;-0.15400081;-0.0032958;-0.0553065
69.50413;10.39679;0.05899582;0.7915484;0.4521344;-0.09500514;0.7882535;0.3968301;-0.15400096;-0.0032949;-0.0553043
69.52829;10.42096;0.05906202;0.7915727;0.4525378;-0.09494208;0.7882752;0.3972461;-0.1540041;-0.0032975;-0.0552917
69.54807;10.44073;0.05916248;0.7916273;0.4527681;-0.09484208;0.7883322;0.3974781;-0.15400456;-0.0032951;-0.05529
69.57159;10.46426;0.05941395;0.7915761;0.4532017;-0.09459158;0.788273;0.3979104;-0.15400553;-0.0033031;-0.0552913
69.59536;10.48802;0.06015155;0.7915095;0.4532306;-0.09385565;0.7882044;0.3979433;-0.1540072;-0.0033051;-0.0552873
69.6275;10.52017;0.06007495;0.7911011;0.4529678;-0.09394798;0.7877838;0.3977231;-0.15402293;-0.0033173;-0.0552447
69.64935;10.54201;0.0596633;0.7911389;0.4535246;-0.09435742;0.7878224;0.3982591;-0.15402072;-0.0033165;-0.0552655
69.67384;10.56651;0.05991258;0.7909252;0.4533935;-0.09412381;0.7875344;0.398175;-0.15403639;-0.0033908;-0.0552185
69.69595;10.58863;0.06021885;0.7906786;0.4532859;-0.09381653;0.7873062;0.3980526;-0.15403538;-0.0033724;-0.0552333
69.71815;10.61082;0.0605529;0.7907735;0.4529777;-0.09348962;0.7873473;0.3977657;-0.15404252;-0.0034262;-0.055212
69.74207;10.63474;0.0606966;0.7912016;0.4535694;-0.09335624;0.7877347;0.3983825;-0.15405284;-0.0034669;-0.0551869
69.76769;10.66037;0.06098092;0.7909983;0.4535027;-0.09308004;0.7874514;0.3983387;-0.15406096;-0.0035469;-0.055164
69.79363;10.6863;0.06102946;0.7909169;0.4534085;-0.09303923;0.7873683;0.398272;-0.15406869;-0.0035486;-0.0551365
69.81092;10.70359;0.06150345;0.7909541;0.4534925;-0.0925721;0.7873223;0.3983769;-0.15407555;-0.0036318;-0.0551156
69.84008;10.73275;0.06189957;0.7909902;0.4540103;-0.09218276;0.7873681;0.3989077;-0.15408233;-0.0036221;-0.0551026
69.86314;10.75581;0.06194213;0.7907474;0.4545003;-0.09214166;0.7870899;0.3994012;-0.15408379;-0.0036575;-0.0550991
69.88699;10.77966;0.06217069;0.7904973;0.4547234;-0.09191891;0.7868525;0.3996351;-0.1540896;-0.0036448;-0.0550883
69.91306;10.80573;0.06183331;0.790301;0.454165;-0.09225548;0.7866552;0.3990698;-0.15408879;-0.0036458;-0.0550952
69.93831;10.83098;0.06147848;0.7901249;0.4539292;-0.0926121;0.786477;0.3988336;-0.15409058;-0.0036479;-0.0550956
69.9606;10.85328;0.06137433;0.7900426;0.4538522;-0.09271625;0.7863948;0.3987567;-0.15409058;-0.0036478;-0.0550955
69.98598;10.87865;0.06117018;0.790112;0.4534615;-0.09292078;0.7864485;0.3983684;-0.15409096;-0.0036635;-0.0550931
70.00851;10.90118;0.06110249;0.7898011;0.4530967;-0.09298821;0.7861215;0.397999;-0.1540907;-0.0036796;-0.0550977
70.03081;10.92348;0.06144316;0.7898143;0.45294;-0.09264772;0.7861381;0.3978412;-0.15409088;-0.0036762;-0.0550988
70.05418;10.94685;0.06133141;0.7902025;0.4535863;-0.09276643;0.7865124;0.3985058;-0.15409784;-0.0036901;-0.0550805
70.07919;10.97186;0.06093661;0.7903824;0.4536994;-0.09316105;0.7866937;0.3986117;-0.15409766;-0.0036887;-0.0550877
70.10674;10.99941;0.06072005;0.7902236;0.4530134;-0.09339108;0.7864888;0.3979696;-0.15411113;-0.0037348;-0.0550438
70.12901;11.02168;0.06142601;0.7900891;0.4520917;-0.0926833;0.7863652;0.3970338;-0.15410931;-0.0037239;-0.0550579
70.15134;11.044;0.06179326;0.7901441;0.4524248;-0.09232336;0.7864045;0.3973843;-0.15411662;-0.0037396;-0.0550405
70.17486;11.06752;0.06127925;0.7898351;0.4532019;-0.09283662;0.7860799;0.3981606;-0.15411587;-0.0037552;-0.0550413
70.19827;11.09094;0.06052225;0.7901131;0.4530944;-0.09359321;0.7863632;0.3980507;-0.15411546;-0.0037499;-0.0550437
70.22423;11.11689;0.06099434;0.7907434;0.4518708;-0.0931288;0.7869802;0.396849;-0.15412314;-0.0037632;-0.0550218
70.24907;11.14174;0.06150841;0.7903733;0.4515625;-0.09261403;0.7866076;0.3965372;-0.15412244;-0.0037657;-0.0550253
70.27238;11.16505;0.06137878;0.7895311;0.4519731;-0.09275973;0.7857363;0.3969908;-0.15413851;-0.0037948;-0.0549823
70.29581;11.18848;0.06099336;0.7890424;0.4528902;-0.09314394;0.7852526;0.3978944;-0.1541373;-0.0037898;-0.0549958
70.31806;11.21073;0.0607332;0.7897058;0.4537413;-0.09341668;0.7858926;0.3987803;-0.15414988;-0.0038132;-0.054961
70.34087;11.23354;0.06043999;0.7902572;0.4532296;-0.09370832;0.7864486;0.3982546;-0.15414831;-0.0038086;-0.054975
70.36412;11.25679;0.06063768;0.7905316;0.4523275;-0.09352492;0.7866712;0.3973938;-0.1541626;-0.0038604;-0.0549337
70.39333;11.28601;0.06034127;0.7906789;0.4519721;-0.09383215;0.7867721;0.3970587;-0.15417342;-0.0039068;-0.0549134
70.40603;11.2987;0.05846627;0.7902788;0.452518;-0.09571403;0.7863474;0.3976147;-0.1541803;-0.0039314;-0.0549033
70.43734;0.0313094;0.05766163;0.7897252;0.4520257;-0.09652539;0.7857711;0.397144;-0.15418702;-0.0039541;-0.0548817
70.46147;0.0554392;0.05705811;0.7898511;0.4520245;-0.0971292;0.7858654;0.3971352;-0.15418731;-0.0039857;-0.0548893
70.48581;0.0797742;0.05699787;0.7890884;0.4519122;-0.09718864;0.785116;0.3970205;-0.15418651;-0.0039724;-0.0548917
70.50886;0.1028218;0.0577958;0.7891901;0.4513208;-0.09639939;0.7851983;0.3964501;-0.15419519;-0.0039918;-0.0548707
70.53055;0.124515;0.05826294;0.7897672;0.4524146;-0.09593196;0.7857834;0.3975446;-0.1541949;-0.0039838;-0.05487
70.55713;0.1510968;0.05778863;0.789758;0.4527591;-0.09641328;0.7857332;0.3979002;-0.15420191;-0.0040248;-0.0548589
70.58179;0.1757593;0.05772665;0.7894538;0.4521797;-0.09648106;0.7853981;0.3973294;-0.15420771;-0.0040557;-0.0548503
70.60609;0.2000585;0.0579649;0.7890292;0.4520565;-0.09624467;0.7849419;0.3972132;-0.15420957;-0.0040873;-0.0548433
70.62948;0.223443;0.05792172;0.7887394;0.4517474;-0.09628706;0.7846653;0.3969017;-0.15420878;-0.0040741;-0.0548457
70.65115;0.2451182;0.05801938;0.7889265;0.451347;-0.09619803;0.7848339;0.3965214;-0.15421741;-0.0040926;-0.0548256
70.67513;0.2690875;0.058637;0.7893377;0.4515502;-0.09557995;0.785248;0.3967212;-0.15421695;-0.0040897;-0.054829
70.69872;0.292682;0.05857544;0.7897012;0.4517139;-0.09564178;0.7856171;0.3968859;-0.15421722;-0.0040841;-0.054828
70.72365;0.317605;0.05849804;0.7896614;0.4519455;-0.0957332;0.7855064;0.3971626;-0.15423124;-0.004155;-0.0547829
70.74737;0.3413281;0.05812789;0.7894841;0.4525231;-0.09610114;0.7853472;0.397719;-0.15422903;-0.0041369;-0.0548041
70.77028;0.3642365;0.05724434;0.789583;0.4534093;-0.0969925;0.7853907;0.3986293;-0.15423684;-0.0041923;-0.05478
70.79298;0.386935;0.0568093;0.7896733;0.4537904;-0.09743265;0.7854679;0.3990216;-0.15424195;-0.0042054;-0.0547688
70.81606;0.4100146;0.05685894;0.7895464;0.4539906;-0.09738199;0.7852705;0.399217;-0.15424093;-0.0042759;-0.0547736
70.84055;0.4345121;0.05725237;0.7891738;0.4535094;-0.09699626;0.7848612;0.398762;-0.15424863;-0.0043126;-0.0547474
70.86366;0.4576146;0.05756923;0.7891008;0.4530927;-0.09668473;0.7847769;0.3983549;-0.15425396;-0.0043239;-0.0547378
70.88685;0.4808052;0.05783729;0.7891228;0.4527002;-0.09641629;0.7848051;0.3979578;-0.15425358;-0.0043177;-0.0547424
70.90951;0.5034615;0.05805901;0.7891424;0.4524206;-0.09619522;0.7848046;0.3976803;-0.15425423;-0.0043378;-0.0547403
70.93552;0.5294802;0.05802667;0.7891221;0.4525345;-0.09622929;0.7847651;0.3977938;-0.15425596;-0.004357;-0.0547407
70.95898;0.5529321;0.0575546;0.7891688;0.4526485;-0.09670127;0.7848025;0.3979055;-0.15425587;-0.0043663;-0.054743
70.98589;0.5798454;0.05739774;0.7894028;0.4525557;-0.09686455;0.7850059;0.3978314;-0.15426229;-0.0043969;-0.0547243
71.00797;0.6019204;0.05792914;0.7895155;0.4521833;-0.09633363;0.7850938;0.3974599;-0.15426277;-0.0044217;-0.0547234
71.02364;0.6175915;0.0584017;0.7892371;0.4515526;-0.09586755;0.7847933;0.3968489;-0.15426925;-0.0044438;-0.0547037
71.05424;0.6482017;0.05838778;0.7889557;0.4513997;-0.0958866;0.7844479;0.396704;-0.15427438;-0.0045078;-0.0546957
71.07582;0.6697741;0.05829975;0.7887435;0.451281;-0.09597383;0.7842351;0.3965783;-0.15427358;-0.0045084;-0.0547027
71.10112;0.6950718;0.05800065;0.7886282;0.450608;-0.09627184;0.7841321;0.3959019;-0.15427249;-0.0044961;-0.0547061
71.12988;0.7238268;0.05787605;0.7885631;0.450457;-0.0963977;0.784024;0.3957559;-0.15427375;-0.0045391;-0.0547011
71.15038;0.7443374;0.05778485;0.7884094;0.4506183;-0.09649701;0.7838668;0.3959405;-0.15428186;-0.0045426;-0.0546778
71.17358;0.7675331;0.05761974;0.7883479;0.4506586;-0.09666233;0.7837702;0.3959718;-0.15428207;-0.0045777;-0.0546868
71.19596;0.789914;0.05698884;0.7883251;0.4510548;-0.09729501;0.7837173;0.3963784;-0.15428385;-0.0046078;-0.0546764
71.22029;0.814243;0.05652926;0.78874;0.4514938;-0.09775966;0.7841122;0.396834;-0.15428892;-0.0046278;-0.0546598
71.24341;0.8373635;0.05587365;0.7882967;0.4517904;-0.09841451;0.7836601;0.3971242;-0.15428816;-0.0046366;-0.0546662
71.26619;0.8601431;0.05617588;0.7886003;0.4516415;-0.09811273;0.7839502;0.3969821;-0.15428861;-0.0046501;-0.0546594
71.29441;0.8883675;0.05637711;0.7885594;0.4511744;-0.0979195;0.7838749;0.3965368;-0.15429661;-0.0046845;-0.0546376
71.31632;0.9102814;0.05663749;0.7885334;0.4510261;-0.09766095;0.7838228;0.3963928;-0.15429844;-0.0047106;-0.0546333
71.34035;0.9343165;0.05646792;0.7885841;0.451593;-0.09783162;0.7838804;0.3969666;-0.15429954;-0.0047037;-0.0546264
71.36399;0.9579549;0.05615973;0.7887194;0.4525793;-0.09814936;0.7839773;0.3979869;-0.15430909;-0.0047421;-0.0545924
71.38509;0.9790614;0.05709394;0.7891328;0.4516603;-0.0972164;0.7844019;0.3970639;-0.15431034;-0.0047309;-0.0545964
71.40822;1.002183;0.05670997;0.7893708;0.4520942;-0.09760875;0.7845774;0.3975272;-0.15431872;-0.0047934;-0.054567
71.43478;1.028746;0.0568634;0.7895092;0.452011;-0.09746057;0.7846775;0.3974663;-0.15432397;-0.0048317;-0.0545447
71.46069;1.054657;0.0573696;0.7895112;0.4519877;-0.09695254;0.7846851;0.3974331;-0.15432214;-0.0048261;-0.0545546
71.48409;1.078053;0.05786365;0.7897007;0.4519484;-0.09645797;0.7848724;0.397386;-0.15432162;-0.0048283;-0.0545624
71.50783;1.101787;0.05837832;0.7898418;0.452525;-0.09594253;0.7850111;0.3979562;-0.15432085;-0.0048307;-0.0545688
71.52959;1.12355;0.05920433;0.7899214;0.4522682;-0.09512336;0.7850776;0.397716;-0.15432769;-0.0048438;-0.0545522
71.55613;1.150093;0.05945208;0.7900025;0.4525156;-0.09487619;0.7851034;0.3979645;-0.15432827;-0.0048991;-0.0545511
71.57635;1.170313;0.05975784;0.7897515;0.4526628;-0.09456832;0.7848548;0.3981112;-0.15432616;-0.0048967;-0.0545516
71.60205;1.196018;0.05970082;0.789768;0.4527797;-0.09462639;0.7847824;0.3982332;-0.15432721;-0.0049856;-0.0545465
71.62545;1.219415;0.05930201;0.7898305;0.4526562;-0.09502333;0.7848536;0.3981057;-0.15432534;-0.0049769;-0.0545505
71.651;1.244967;0.05926798;0.790354;0.4525363;-0.09505977;0.7853061;0.3979913;-0.15432775;-0.0050479;-0.054545
71.6739;1.267863;0.05965532;0.7910386;0.4519331;-0.0946712;0.7859979;0.3973904;-0.15432652;-0.0050407;-0.0545427
71.69798;1.291946;0.06014967;0.7910482;0.4515135;-0.09418669;0.7859951;0.3969987;-0.15433636;-0.0050531;-0.0545148
71.72357;1.317531;0.06008057;0.790702;0.451472;-0.09425494;0.7855956;0.3969573;-0.15433551;-0.0051064;-0.0545147
71.75293;1.346888;0.0600338;0.7902783;0.4516854;-0.09430902;0.7851722;0.3971943;-0.15434282;-0.0051061;-0.0544911
71.77171;1.365672;0.05989233;0.790034;0.4516239;-0.09445686;0.7848445;0.3971449;-0.15434919;-0.0051895;-0.054479
71.7942;1.388167;0.05980076;0.7898598;0.4514286;-0.09454568;0.78466;0.3969421;-0.15434644;-0.0051998;-0.0544865
71.81799;1.411949;0.05974457;0.7898672;0.4513799;-0.09460984;0.7846206;0.3969216;-0.15435441;-0.0052466;-0.0544583
71.84145;1.435408;0.05947451;0.7899011;0.4511952;-0.09488095;0.7846131;0.3967392;-0.15435546;-0.005288;-0.054456
71.86702;1.460982;0.05924113;0.7897979;0.450793;-0.0951131;0.7845116;0.3963371;-0.15435423;-0.0052863;-0.0544559
71.89712;1.491081;0.05916357;0.7895883;0.4507379;-0.09519768;0.784289;0.3963008;-0.15436125;-0.0052993;-0.0544371
71.91937;1.513332;0.05905423;0.7892922;0.4509559;-0.09530546;0.7839782;0.3965099;-0.15435969;-0.005314;-0.054446
71.94349;1.537449;0.05915767;0.7890875;0.4510379;-0.09520441;0.783756;0.3965944;-0.15436208;-0.0053315;-0.0544435
71.96397;1.557929;0.05956274;0.7892358;0.4509481;-0.09479842;0.783892;0.3965012;-0.15436116;-0.0053438;-0.0544469
71.99071;1.584668;0.05985519;0.789591;0.4508462;-0.0945128;0.7842145;0.3964207;-0.15436799;-0.0053765;-0.0544255
72.01537;1.609331;0.05983448;0.7898356;0.4507426;-0.09453259;0.7844558;0.3963126;-0.15436707;-0.0053798;-0.05443
72.039;1.63296;0.05964483;0.7901314;0.4506488;-0.09472194;0.7846979;0.3962141;-0.15436677;-0.0054335;-0.0544347
72.0621;1.656062;0.05924544;0.7904226;0.450826;-0.09512132;0.7849857;0.3963941;-0.15436676;-0.0054369;-0.0544319
72.08498;1.678939;0.05904827;0.7906693;0.451149;-0.09531894;0.7851973;0.3967156;-0.15436721;-0.005472;-0.0544334
72.10748;1.701434;0.05919023;0.7905226;0.4513199;-0.09517355;0.7850281;0.3968752;-0.15436378;-0.0054945;-0.0544447
72.1326;1.726554;0.05916904;0.7902355;0.4512159;-0.09519346;0.784716;0.3967719;-0.1543625;-0.0055195;-0.054444
72.15456;1.748515;0.05915936;0.7900034;0.4508011;-0.09520519;0.7844538;0.3963645;-0.15436455;-0.0055496;-0.0544366
72.17985;1.773805;0.05927473;0.7897612;0.4503764;-0.09508768;0.7842069;0.3959309;-0.15436241;-0.0055543;-0.0544455
72.20694;1.800898;0.05931438;0.789651;0.4506092;-0.09504699;0.7840636;0.3961555;-0.15436137;-0.0055874;-0.0544537
72.22923;1.823194;0.05945359;0.789607;0.4511286;-0.09491301;0.7839617;0.3966945;-0.1543666;-0.0056453;-0.0544341
72.25052;1.844476;0.05953023;0.7893184;0.4512368;-0.09483323;0.7836776;0.396787;-0.15436346;-0.0056408;-0.0544498
72.2738;1.867755;0.05928626;0.7894024;0.4510535;-0.09507795;0.783686;0.396615;-0.15436421;-0.0057164;-0.0544385
72.29815;1.892107;0.05887184;0.7898518;0.4508218;-0.09549014;0.7841202;0.3963796;-0.15436198;-0.0057316;-0.0544422
72.31912;1.913078;0.05858675;0.7901561;0.450972;-0.0957678;0.784303;0.3965185;-0.15435455;-0.0058531;-0.0544535
72.34374;1.937699;0.05837509;0.790127;0.4510463;-0.09598036;0.7842752;0.3966042;-0.15435545;-0.0058518;-0.0544421
72.37033;1.964289;0.05845957;0.7899824;0.4509932;-0.09589534;0.7840506;0.3965527;-0.15435491;-0.0059318;-0.0544405
72.39441;1.988366;0.05851104;0.7898686;0.4508192;-0.09584273;0.7839442;0.3963798;-0.15435377;-0.0059244;-0.0544394
72.41782;2.011773;0.0583505;0.7897666;0.4507567;-0.09600314;0.7838297;0.3963103;-0.15435364;-0.0059369;-0.0544464
72.44025;2.034205;0.05825635;0.789758;0.450513;-0.09609839;0.7838241;0.3960696;-0.15435474;-0.0059339;-0.0544434
72.46316;2.057119;0.0581394;0.7896862;0.4505395;-0.09621534;0.7837523;0.3960961;-0.15435474;-0.0059339;-0.0544434
72.47932;2.073279;0.05809229;0.7896961;0.4505387;-0.09626272;0.783764;0.3960925;-0.15435501;-0.0059321;-0.0544462
72.50808;2.102045;0.05831601;0.7897596;0.450525;-0.09603974;0.7838086;0.3960817;-0.15435575;-0.005951;-0.0544433
72.53345;2.127417;0.05890967;0.7898957;0.4508472;-0.09544608;0.7839521;0.3964033;-0.15435575;-0.0059436;-0.0544439
72.56065;2.15461;0.05954029;0.7896886;0.4507398;-0.09482243;0.7837034;0.3963148;-0.15436272;-0.0059852;-0.054425
72.5843;2.178272;0.05965754;0.7895998;0.4505983;-0.09470189;0.7835728;0.3961622;-0.15435943;-0.006027;-0.0544361
72.60607;2.20004;0.05956552;0.7898107;0.450535;-0.09479508;0.7837793;0.3961082;-0.1543606;-0.0060314;-0.0544268
72.62973;2.223702;0.05925001;0.7902402;0.450554;-0.09511064;0.7841777;0.3961257;-0.15436065;-0.0060625;-0.0544283
72.65199;2.245963;0.05916485;0.790646;0.4508482;-0.09519625;0.7845889;0.3964183;-0.1543611;-0.0060571;-0.0544299
72.67428;2.268245;0.05916594;0.7906477;0.4504757;-0.09519437;0.7845929;0.3960426;-0.15436031;-0.0060548;-0.0544331
72.69822;2.292183;0.05947628;0.7903957;0.4501078;-0.09488437;0.7843419;0.3956715;-0.15436065;-0.0060538;-0.0544363
72.72453;2.318496;0.05984924;0.7901554;0.4501228;-0.09451192;0.7840992;0.3956928;-0.15436116;-0.0060562;-0.05443
72.74961;2.343573;0.0599833;0.790222;0.4504226;-0.09437947;0.7841644;0.3959929;-0.15436277;-0.0060576;-0.0544297
72.76897;2.36293;0.0602293;0.790464;0.4506029;-0.09413426;0.7844015;0.3961765;-0.15436356;-0.0060625;-0.0544264
72.79408;2.388046;0.06048793;0.7907495;0.450655;-0.09387518;0.7846892;0.3962284;-0.15436311;-0.0060603;-0.0544266
72.81558;2.409543;0.06068101;0.7909683;0.4506085;-0.09368318;0.7849042;0.3961832;-0.15436419;-0.0060641;-0.0544253
72.8391;2.433054;0.06091174;0.7909515;0.450521;-0.09345236;0.7848884;0.3960907;-0.1543641;-0.0060631;-0.0544303
72.8622;2.456158;0.06145125;0.7911943;0.45033;-0.09291374;0.7851307;0.3959004;-0.15436499;-0.0060636;-0.0544296
72.88612;2.480085;0.06178021;0.7913028;0.4501618;-0.09258513;0.7852356;0.3957362;-0.15436534;-0.0060672;-0.0544256
72.90887;2.502832;0.06155596;0.7912664;0.4499646;-0.09281015;0.7851945;0.3955423;-0.15436611;-0.0060719;-0.0544223
72.93558;2.529533;0.06136589;0.791244;0.4500574;-0.09299931;0.7851766;0.3956364;-0.1543652;-0.0060674;-0.054421
72.96058;2.554534;0.06142973;0.7912674;0.4501538;-0.09293412;0.7851953;0.3957276;-0.15436385;-0.0060721;-0.0544262
72.98501;2.578962;0.06151585;0.7912405;0.4502513;-0.09284746;0.785166;0.3958261;-0.15436331;-0.0060745;-0.0544252
73.00665;2.60061;0.06109969;0.7911185;0.4500039;-0.09326456;0.7850401;0.3955827;-0.15436425;-0.0060784;-0.0544212
73.02993;2.623889;0.06069497;0.7908354;0.4502328;-0.09366928;0.7847571;0.3958117;-0.15436425;-0.0060783;-0.0544211
73.05965;2.653615;0.0604623;0.7910429;0.4506;-0.09390388;0.7849584;0.3961909;-0.15436618;-0.0060845;-0.0544091
73.07538;2.66934;0.06009942;0.7913067;0.451133;-0.09426734;0.7852247;0.3967228;-0.15436676;-0.006082;-0.0544102
73.09822;2.692183;0.05984314;0.7911327;0.4508981;-0.09452362;0.7850507;0.3964879;-0.15436676;-0.006082;-0.0544102
73.12504;2.718999;0.05975481;0.7910689;0.4504884;-0.09461197;0.7849872;0.3960796;-0.15436678;-0.0060817;-0.0544088
73.15366;2.747627;0.05969464;0.7909588;0.4504321;-0.09467214;0.7848771;0.3960233;-0.15436678;-0.0060817;-0.0544088
73.1701;2.764064;0.05984078;0.7909891;0.4505138;-0.09452865;0.7849001;0.3961167;-0.15436943;-0.006089;-0.0543971
73.19794;2.791904;0.05987285;0.7910683;0.4513218;-0.09449559;0.7849803;0.3969178;-0.15436844;-0.006088;-0.054404
73.21996;2.813923;0.06057725;0.7909756;0.4516743;-0.09379227;0.7848837;0.3972716;-0.15436952;-0.0060919;-0.0544027
73.24361;2.837568;0.06129922;0.7908241;0.4514587;-0.0930703;0.7847322;0.397056;-0.15436952;-0.0060919;-0.0544027
73.27213;2.866096;0.06068514;0.7906432;0.4508652;-0.09368463;0.7845524;0.3964621;-0.15436977;-0.0060908;-0.0544031
73.29372;2.887677;0.05938268;0.7906875;0.4510366;-0.09498625;0.7845973;0.3966327;-0.15436893;-0.0060902;-0.0544039
73.31691;2.910867;0.05848148;0.790406;0.4499086;-0.09588945;0.784311;0.3955129;-0.15437093;-0.006095;-0.0543957
73.3409;2.934864;0.05837759;0.7902187;0.4494008;-0.0959961;0.7841251;0.3950157;-0.15437369;-0.0060936;-0.0543851
73.36383;2.957791;0.05812034;0.790216;0.4503819;-0.0962543;0.7841214;0.3960037;-0.15437464;-0.0060946;-0.0543782
73.38974;2.983698;0.05841462;0.7899521;0.4503152;-0.09595977;0.7838565;0.3959374;-0.15437439;-0.0060956;-0.0543778
73.40881;3.002761;0.05885153;0.7897153;0.4505513;-0.09552311;0.7836207;0.3961731;-0.15437464;-0.0060946;-0.0543782
73.43121;3.02516;0.05877116;0.7897143;0.4510958;-0.09560256;0.783621;0.3967121;-0.15437372;-0.0060933;-0.0543837
73.45797;3.051921;0.05864819;0.7897245;0.4515937;-0.09572426;0.7836308;0.3972038;-0.15437245;-0.0060937;-0.0543899
73.48325;3.077202;0.05852399;0.7897853;0.4514638;-0.09584736;0.7836927;0.3970713;-0.15437135;-0.0060926;-0.0543925
73.50684;3.100794;0.05842609;0.7897166;0.4511998;-0.09594624;0.7836235;0.3968053;-0.15437233;-0.0060931;-0.0543945
73.52927;3.12322;0.05796748;0.7896427;0.4510524;-0.0964044;0.783545;0.3966545;-0.15437188;-0.0060977;-0.0543979
73.5524;3.146354;0.05743875;0.789766;0.4504483;-0.09693338;0.7836655;0.396046;-0.15437213;-0.0061005;-0.0544023
73.57439;3.168348;0.05751742;0.7899492;0.4500345;-0.09685607;0.7838454;0.3956353;-0.15437349;-0.0061038;-0.0543992
73.59051;3.184463;0.05789422;0.7904116;0.4500134;-0.09647918;0.7843102;0.3956185;-0.1543734;-0.0061014;-0.0543949
73.62422;3.218175;0.05813851;0.7906851;0.4508344;-0.09623428;0.7845618;0.3964401;-0.15437279;-0.0061233;-0.0543943
73.64725;3.241202;0.05822742;0.7904828;0.4516767;-0.09615034;0.7843523;0.3972916;-0.15437776;-0.0061305;-0.0543851
73.67328;3.267232;0.05828639;0.7902542;0.4521505;-0.09609508;0.784084;0.3977605;-0.15438147;-0.0061702;-0.05439
73.69506;3.289011;0.05817658;0.790208;0.4518113;-0.09620246;0.7840266;0.3974076;-0.15437904;-0.0061814;-0.0544037
73.71812;3.312066;0.05808959;0.7901587;0.4512835;-0.09629543;0.7839497;0.3968993;-0.15438502;-0.006209;-0.0543842
73.73441;3.328358;0.0574433;0.7893414;0.4506215;-0.09694044;0.7831407;0.3962292;-0.15438374;-0.0062007;-0.0543923
73.76417;3.358117;0.05717325;0.7889519;0.4502945;-0.09721093;0.7827342;0.3959084;-0.15438418;-0.0062177;-0.0543861
73.78968;3.383627;0.05733609;0.7889246;0.4503627;-0.09705576;0.7827163;0.3960025;-0.15439185;-0.0062083;-0.0543602
73.81464;3.408591;0.05762587;0.789242;0.4506229;-0.09676483;0.7830325;0.3962524;-0.1543907;-0.0062095;-0.0543705
73.83829;3.432235;0.05787469;0.7896546;0.4508236;-0.0965201;0.7833961;0.3964755;-0.15439479;-0.0062585;-0.0543481
73.86233;3.456274;0.05832803;0.7900076;0.4511855;-0.09606624;0.783766;0.3968314;-0.15439427;-0.0062416;-0.0543541
73.88634;3.48029;0.05865816;0.7903804;0.4515224;-0.09573632;0.7841123;0.3971651;-0.15439448;-0.0062681;-0.0543573
73.9091;3.503052;0.05856354;0.7901984;0.4516353;-0.0958306;0.7839322;0.3972765;-0.15439414;-0.0062662;-0.0543588
73.9323;3.526245;0.05877446;0.790141;0.4515576;-0.09562426;0.7838874;0.397213;-0.15439872;-0.0062536;-0.0543446
73.95497;3.548921;0.05886476;0.7900014;0.4512826;-0.09553261;0.7837446;0.3969282;-0.15439737;-0.0062568;-0.0543544
73.97874;3.572692;0.05866702;0.7899073;0.4505776;-0.09572889;0.7836326;0.3962168;-0.15439591;-0.0062747;-0.0543608
74.00459;3.598537;0.05866094;0.7895834;0.4504442;-0.09573375;0.7833136;0.396075;-0.15439469;-0.0062698;-0.0543692
74.02894;3.622882;0.05877621;0.7893928;0.4504316;-0.09562317;0.7831311;0.396075;-0.15439938;-0.0062617;-0.0543566
74.05122;3.645159;0.05875858;0.789165;0.450515;-0.09564285;0.7829014;0.3961604;-0.15440143;-0.0062636;-0.0543546
74.07521;3.66915;0.05857769;0.7890668;0.4504256;-0.0958242;0.7828029;0.3960682;-0.15440189;-0.0062639;-0.0543574
74.09624;3.690184;0.05853463;0.7889981;0.4502889;-0.09586756;0.7827278;0.3959292;-0.15440219;-0.0062703;-0.0543597
74.12095;3.714891;0.05860063;0.7892103;0.4505009;-0.09580229;0.7829249;0.3961446;-0.15440292;-0.0062854;-0.0543563
74.14245;3.736391;0.05875497;0.7895875;0.4505718;-0.09565303;0.7833148;0.3962324;-0.154408;-0.0062727;-0.0543394
74.16969;3.763629;0.05886121;0.7898902;0.4507113;-0.09554745;0.7836163;0.3963693;-0.15440866;-0.0062739;-0.054342
74.1941;3.788047;0.05885264;0.7900144;0.451093;-0.09555746;0.7837374;0.396758;-0.1544101;-0.006277;-0.054335
74.21627;3.810216;0.05904578;0.7900522;0.4515054;-0.09536324;0.783779;0.3971691;-0.15440902;-0.0062732;-0.0543363
74.23981;3.833759;0.05907191;0.7899078;0.4516913;-0.09533919;0.783631;0.3973554;-0.1544111;-0.0062768;-0.0543359
74.26296;3.856906;0.05900483;0.7898813;0.4518898;-0.09540626;0.7836044;0.3975539;-0.15441109;-0.0062769;-0.0543359
74.28767;3.881611;0.05907019;0.789995;0.4518906;-0.09534092;0.7837143;0.3975509;-0.15441111;-0.0062807;-0.0543397
74.30893;3.902875;0.05932362;0.790032;0.4512486;-0.09508902;0.7837515;0.3969157;-0.15441264;-0.0062805;-0.0543329
74.33546;3.929406;0.05916836;0.7898469;0.4509904;-0.09525175;0.7835674;0.3966843;-0.15442011;-0.0062795;-0.0543061
74.36233;3.956275;0.05910156;0.7896039;0.4507266;-0.09531769;0.7833254;0.3964121;-0.15441925;-0.0062785;-0.0543145
