TotalTime;SegmentTime;XTran1
28.60703;5.869818;-0.05675508
28.62892;5.89171;-0.05982287
28.66379;5.926583;-0.06297863
28.68279;5.945576;-0.06687091
28.71117;5.973964;-0.07034232
28.73709;5.999886;-0.07351884
28.76593;6.028723;-0.07708126
28.78671;6.049499;-0.08023645
28.81507;6.077862;-0.08319353
28.84016;6.10295;-0.08590928
28.86576;6.128557;-0.08825265
28.89079;6.153587;-0.09061983
28.92255;6.185338;-0.09271067
28.93733;6.200118;-0.09579856
28.96778;6.230575;-0.09938419
28.99299;6.255783;-0.1036735
29.02186;6.284655;-0.1095074
29.04648;6.309278;-0.1133308
29.06942;6.332215;-0.1168412
29.09749;6.360286;-0.1208108
29.12346;6.386258;-0.1256262
29.15211;6.414908;-0.1327649
29.17831;6.441102;-0.1367938
29.20527;6.468071;-0.1416956
29.23414;6.496941;-0.1469915
29.25713;6.519926;-0.149107
29.27425;6.537046;-0.1512036
29.30004;6.562834;-0.1536501
29.32741;6.590208;-0.1558511
29.35608;6.618872;-0.1581153
29.38873;6.651527;-0.158074
29.40684;6.669639;-0.1610518
29.4386;6.701398;-0.1619949
29.4727;6.735496;-0.1629783
29.50018;6.762975;-0.1632788
29.5196;6.782393;-0.1639297
29.54526;6.80805;-0.1638307
29.56816;6.83096;-0.1637532
29.60354;6.866339;-0.1639581
29.61985;6.882647;-0.1642141
29.64644;6.909235;-0.1637611
29.68226;6.945054;-0.163336
29.70016;6.962957;-0.1630336
29.7244;6.987192;-0.1623801
29.75249;7.015283;-0.1610494
29.78017;7.042968;-0.1599058
29.81208;7.074877;-0.1593308
29.82571;7.088511;-0.1596151
29.8563;7.119101;-0.1597493
29.88088;7.143678;-0.1600829
29.90519;7.167991;-0.1604533
29.93867;7.201464;-0.1611516
29.95628;7.219083;-0.1620484
29.98215;7.244954;-0.1626691
30.00658;7.26938;-0.1629379
30.03304;7.295834;-0.1632437
30.06265;7.325452;-0.1634987
30.08291;7.345715;-0.163574
30.10301;7.365806;-0.1637641
30.13663;7.399427;-0.163605
30.16931;7.432107;-0.163924
30.18678;7.449585;-0.1639104
30.21667;7.479474;-0.1632543
30.24613;7.508928;-0.1627169
30.26176;7.524564;-0.1622622
30.29622;7.559023;-0.1616734
30.32693;7.589731;-0.1605502
30.34984;7.612638;-0.1594864
30.36895;7.631747;-0.1580966
30.39336;7.656165;-0.1561208
30.42314;7.685944;-0.1539405
30.44781;7.710606;-0.1514078
30.47119;7.733991;-0.1473665
30.50399;7.766793;-0.1435606
30.52513;7.787926;-0.1401291
30.55092;7.813725;-0.1363883
30.57699;7.839794;-0.1336697
30.60224;7.865036;-0.1310506
30.63066;7.893462;-0.1292011
30.65456;7.917356;-0.1270341
30.67878;7.941582;-0.1246889
30.70427;7.967064;-0.1225024
30.72915;7.991951;-0.1200056
30.75788;8.02068;-0.1179343
30.77948;8.042275;-0.1157744
30.80754;8.070337;-0.1138751
30.83143;8.094224;-0.1127112
30.84998;8.112775;-0.1085678
30.88707;8.149864;-0.1057736
30.90627;8.169069;-0.1025351
30.93283;8.195623;-0.1010332
30.9529;8.215699;-0.09699474
30.98223;8.245024;-0.09427322
31.00904;8.27183;-0.0909977
31.03535;8.298139;-0.08841219
31.05978;8.322572;-0.08563934
31.08464;8.347435;-0.0828269
31.1122;8.374995;-0.07983574
31.1346;8.397393;-0.07727587
31.15931;8.422102;-0.07463544
31.18244;8.445231;-0.07223941
31.215;8.477796;-0.0694897
31.23549;8.498281;-0.06727062
31.2585;8.521294;-0.06510948
31.28316;8.545954;-0.06276579
31.30578;8.568579;-0.05989753
31.33532;8.598112;-0.05749193
31.36022;8.623019;-0.05492921
31.38558;8.648373;-0.05248794
31.40798;8.670773;-0.04972755
31.43776;8.700554;-0.04753919
31.45995;8.722749;-0.04476238
31.49232;8.755117;-0.04217516
31.51497;8.777771;-0.04006578
31.5372;8.799998;-0.03844137
31.56109;8.823894;-0.0360672
31.5882;8.850994;-0.03466026
31.60756;8.87036;-0.03128845
31.63839;8.901191;-0.0287941
31.66536;8.928155;-0.02740778
31.68851;8.951312;-0.02391957
31.71628;8.979078;-0.0214584
31.74172;9.004522;-0.01778646
31.77558;9.038377;-0.01504535
31.79155;9.05435;-0.01243832
31.82026;9.083059;-0.01022891
31.83938;9.102178;-0.007301567
31.86451;9.127311;-0.004272109
31.89066;9.153457;-0.002848243
31.90817;9.17097;0.00135758
31.93911;9.201905;0.004379556
31.96749;9.230292;0.006448489
31.99324;9.256034;0.008264476
32.0173;9.280097;0.009831816
32.04281;9.305605;0.01174341
32.06838;9.33118;0.01356784
32.09122;9.354017;0.01483167
32.11005;9.372849;0.01808175
32.1439;9.406695;0.019374
32.1732;9.435996;0.02061813
32.19473;9.457528;0.02163837
32.22426;9.487056;0.02277709
32.24666;9.509455;0.02370073
32.27745;9.540242;0.02448532
32.29802;9.560817;0.02522548
32.32217;9.584963;0.02583681
32.34741;9.610209;0.02604414
32.37289;9.63569;0.02614519
32.39915;9.661951;0.02644751
32.4242;9.686996;0.02657686
32.45077;9.713565;0.0266044
32.47932;9.742119;0.02645735
32.50244;9.76524;0.02624868
32.52841;9.791211;0.02617983
32.55627;9.819069;0.0263476
32.58142;9.844224;0.02667848
32.60906;9.871859;0.02704206
32.63422;9.897017;0.02723382
32.66303;9.925831;0.02733931
32.68147;9.944263;0.0275481
32.70975;9.972544;0.02762183
32.73552;9.998315;0.02768832
32.75771;10.02051;0.02759856
32.78112;10.04391;0.02721664
32.81134;10.07413;0.02715082
32.83902;10.10182;0.02701841
32.85922;10.12202;0.02696187
32.88792;10.15072;0.02667929
32.91344;10.17623;0.0261303
32.93797;10.20076;0.02502651
32.96643;10.22922;0.02422764
32.98901;10.2518;0.02366336
33.01373;10.27652;0.02312867
33.03862;10.30142;0.02236284
33.0665;10.32929;0.02134194
33.09119;10.35398;0.01995758
33.11471;10.3775;0.0182882
33.1375;10.4003;0.01578778
33.16597;10.42876;0.01357694
33.19123;10.45402;0.01152401
33.21623;10.47902;0.009306617
33.24125;10.50405;0.006659631
33.26602;10.52882;0.003333677
33.29211;10.55491;-0.000457563
33.31654;10.57933;-0.00535778
33.3422;10.60499;-0.01013817
33.36916;10.63195;-0.01411125
33.40011;10.6629;-0.0185771
33.42052;10.68331;-0.02289226
33.44938;10.71217;-0.02656216
33.47062;10.73341;-0.03099214
33.4998;10.76259;-0.03500238
33.52355;10.78633;-0.03841348
33.54844;10.81123;-0.04152953
33.57461;10.8374;-0.04406108
33.594;10.85679;-0.04998876
33.62283;10.88562;-0.05366207
33.65085;10.91363;-0.05850347
33.67839;10.94118;-0.06218557
33.70164;10.96442;-0.06586193
33.72942;10.9922;-0.06917206
33.75441;11.01719;-0.07268424
33.7826;11.04539;-0.07617544
33.8018;11.06458;-0.07971656
33.82579;11.08858;-0.08423599
33.85653;11.11931;-0.08744988
33.87825;11.14102;-0.09079411
33.90295;11.16572;-0.09410942
33.92702;11.1898;-0.09777451
33.95456;11.21734;-0.1010099
33.97925;11.24203;-0.1027611
33.9972;11.25998;-0.1080576
34.02985;11.29263;-0.1117346
34.05661;11.31939;-0.1155221
34.07928;11.34207;-0.1189094
34.10466;11.36744;-0.1211669
34.12453;11.38732;-0.1273399
34.16816;11.43094;-0.1314654
34.18295;11.44572;-0.1360926
34.20629;11.46907;-0.1420134
34.2372;11.49998;-0.1460195
34.26031;11.52309;-0.1489881
34.28466;11.54744;-0.1510529
34.30619;11.56897;-0.1544042
34.33492;11.5977;-0.1550072
34.35267;11.61545;-0.1562238
34.3839;11.64668;-0.1569987
34.42054;11.68331;-0.1577856
34.43779;11.70057;-0.158797
34.45914;11.72191;-0.1600723
34.49201;11.75478;-0.1611865
34.51605;11.77882;-0.1622886
34.53733;11.8001;-0.1636296
34.56657;11.82935;-0.1648713
34.59165;11.85443;-0.1653484
34.6161;11.87887;-0.1656213
34.63901;11.90179;-0.1656361
34.66856;11.93134;-0.1656427
34.69854;11.96131;-0.1653715
34.71568;11.97845;-0.1652405
34.73656;11.99934;-0.1647549
34.76925;12.03202;-0.1636892
34.79332;12.05609;-0.1623661
34.82459;12.08737;-0.1620892
34.84908;12.11185;-0.1623523
34.87195;12.13472;-0.1628118
34.90256;12.16533;-0.1631591
34.92616;12.18893;-0.1631827
34.9482;12.21097;-0.1632697
34.97443;12.23721;-0.1636323
35.00729;12.27006;-0.1636343
35.02677;12.28954;-0.1637607
35.05163;12.3144;-0.1635908
35.07979;12.34256;-0.164454
35.10324;12.36602;-0.1639326
35.13173;12.39451;-0.1639764
35.15384;12.41662;-0.1639328
35.17956;12.44234;-0.1649014
35.20424;12.46701;-0.1645622
35.22809;12.49087;-0.1645588
35.25232;12.5151;-0.1636884
35.28194;12.54472;-0.1629414
35.30623;12.56901;-0.1630714
35.33531;12.59809;-0.1619332
35.36118;12.62395;-0.1615567
35.38288;12.64566;-0.1616858
35.40577;12.66855;-0.1615076
35.44287;12.70565;-0.1602914
35.4616;12.72437;-0.1596908
35.4887;12.75147;-0.1586317
35.51453;12.7773;-0.1571115
35.53771;12.80048;-0.1553193
35.56175;12.82452;-0.1522538
35.59118;12.85395;-0.1486278
35.61611;12.87888;-0.1448341
35.64425;12.90702;-0.1422528
35.66031;12.92308;-0.1346567
35.69634;12.95911;-0.1297316
35.72095;12.98372;-0.125328
35.74855;13.01133;-0.12168
35.77318;13.03595;-0.1184709
35.79898;13.06176;-0.1153394
35.82436;13.08714;-0.1126967
35.85249;13.11526;-0.1100582
35.87172;13.1345;-0.1084555
35.89252;13.1553;-0.1033497
35.92409;13.18687;-0.1002088
35.95112;13.2139;-0.09650769
35.9781;13.24088;-0.09485583
35.99532;13.2581;-0.09064386
36.02579;13.28857;-0.08750744
36.05006;13.31283;-0.08394694
36.07867;13.34144;-0.08103666
36.10401;13.36679;-0.07933014
36.12308;13.38586;-0.07574958
36.16392;13.4267;-0.0738783
36.18231;13.44509;-0.07205065
36.20893;13.47171;-0.07005396
36.23465;13.49742;-0.06844977
36.2582;13.52098;-0.06661664
36.28457;13.54735;-0.06482834
36.30711;13.56988;-0.06280126
36.33532;13.59809;-0.06092523
36.35939;13.62217;-0.05905011
36.3895;13.65228;-0.05672435
36.41265;13.67544;-0.05484999
36.4368;13.69958;-0.05291929
36.46038;13.72316;-0.0504464
36.49317;13.75595;-0.04823166
36.51457;13.77735;-0.0469917
36.5335;13.79627;-0.04386621
36.56575;13.82852;-0.04157142
36.59124;13.85402;-0.03952348
36.61478;13.87756;-0.03709855
36.64208;13.90486;-0.03470386
36.666;13.92878;-0.03229871
36.69427;13.95705;-0.02992668
36.71616;13.97894;-0.02709238
36.74461;14.00739;-0.02518723
36.76857;14.03135;-0.02343996
36.79179;14.05457;-0.02176933
36.81299;14.07577;-0.0198824
36.84144;14.10422;-0.01808386
36.86615;14.12893;-0.01603152
36.89336;14.15613;-0.01357179
36.91576;14.17853;-0.01060342
36.94247;14.20525;-0.007750709
36.96892;14.23169;-0.006513949
36.98743;14.2502;-0.002878632
37.02143;14.2842;-0.000166439
37.04853;14.31131;0.002042722
37.07112;14.33389;0.004292734
37.10184;14.36462;0.006008612
37.12514;14.38791;0.007401723
37.15285;14.41562;0.008869562
37.17682;14.4396;0.01028605
37.19915;14.46193;0.01169114
37.22549;14.48827;0.01281096
37.2551;14.51788;0.01350085
37.27695;14.53973;0.01428103
37.30349;14.56627;0.01501346
37.33119;14.59396;0.0158556
37.35659;14.61937;0.01675986
37.38377;14.64655;0.01825626
37.41274;14.67552;0.01973051
37.43459;14.69736;0.02090903
37.45811;14.72089;0.02197402
37.48948;14.75225;0.02263614
37.51406;14.77683;0.02302122
37.53576;14.79853;0.02327855
37.56386;14.82664;0.0233558
37.58381;14.84658;0.02348906
37.61916;14.88193;0.0237272
37.64458;14.90736;0.0241225
37.66886;14.93163;0.0246349
37.69836;14.96113;0.02542788
37.71926;14.98204;0.02653022
37.74667;15.00944;0.02774677
37.76998;15.03275;0.02834239
37.79471;15.05749;0.02933163
37.8235;15.08628;0.02993886
37.84869;15.11147;0.03017964
37.87166;15.13444;0.02992703
37.90187;15.16465;0.02992377
37.91921;15.18199;0.02965016
37.94995;15.21273;0.02913107
37.97699;15.23977;0.02955233
38.00462;15.2674;0.0296828
38.02966;15.29244;0.02982783
38.054;15.31678;0.02974982
38.07402;15.3368;0.0301264
38.10361;15.36639;0.03060858
38.13147;15.39426;0.03102314
38.16343;15.42621;0.03122612
38.1772;15.43998;0.03109587
38.21132;15.4741;0.03078629
38.23745;15.50023;0.03051601
38.26061;15.52339;0.03058055
38.2842;15.54698;0.03013712
38.31059;15.57337;0.02999759
38.34248;15.60526;0.03024564
38.36118;15.62397;0.03037092
38.39118;15.65396;0.03043311
38.41783;15.68061;0.0298315
38.43856;15.70134;0.02994242
38.46528;15.72806;0.03000968
38.49681;15.7596;0.0298921
38.51687;15.77965;0.02948434
38.54697;15.80975;0.02927928
38.57053;15.83331;0.02874589
38.60114;15.86391;0.02797796
38.62382;15.8866;0.02768484
38.6483;15.91108;0.02786309
38.67207;15.93485;0.02828679
38.69411;15.95689;0.02861031
38.71929;15.98207;0.02854151
38.74878;16.01156;0.02839573
38.77079;16.03357;0.02878761
38.79275;16.05553;0.02939832
38.81837;16.08116;0.0294841
38.8461;16.10888;0.0294879
38.87063;16.13341;0.02944029
38.89422;16.157;0.02930943
38.91784;16.18062;0.02883345
38.94405;16.20683;0.02841436
38.96995;16.23273;0.02824816
38.99974;16.26252;0.02814377
39.02904;16.29182;0.02851207
39.04966;16.31243;0.02908791
39.07437;16.33714;0.02898955
39.10066;16.36343;0.02864322
39.12547;16.38824;0.02837171
39.15265;16.41542;0.02798684
39.17956;16.44233;0.0279887
39.20282;16.46558;0.02799191
39.23231;16.49508;0.0279627
39.25595;16.51871;0.02783353
39.28214;16.54491;0.02756058
39.31017;16.57294;0.02723943
39.33539;16.59816;0.02723715
39.36025;16.62301;0.02722722
39.38387;16.64663;0.02710951
39.41297;16.67574;0.02729543
39.43864;16.70141;0.02725153
39.46201;16.72478;0.02703052
39.49156;16.75433;0.02676447
39.51619;16.77895;0.02648989
39.53834;16.8011;0.02638989
39.56391;16.82667;0.02646083
39.59561;16.85837;0.02649942
39.62041;16.88317;0.02650199
39.64699;16.90975;0.02638984
39.66995;16.93271;0.02588914
39.69342;16.95619;0.02491729
39.71835;16.98111;0.02341905
39.74636;17.00913;0.02215337
39.77132;17.03409;0.02120373
39.79434;17.05711;0.01996638
39.82359;17.08636;0.01782691
39.8483;17.11107;0.01457392
39.87053;17.13329;0.01117111
39.89317;17.15594;0.00729467
39.92368;17.18645;0.004367717
39.94811;17.21088;0.001341589
39.97054;17.2333;-0.002515849
39.99843;17.26119;-0.007218041
40.02422;17.28699;-0.01127394
40.04844;17.31121;-0.01517625
40.07262;17.33538;-0.01956647
40.10042;17.36318;-0.02310508
40.12575;17.38851;-0.02615668
40.15042;17.41317;-0.02948228
40.17925;17.44201;-0.0323748
40.20348;17.46624;-0.03530164
40.22735;17.49011;-0.0376799
40.25288;17.51563;-0.03989051
40.27991;17.54266;-0.04162024
40.30541;17.56816;-0.0430822
40.32832;17.59108;-0.0446939
40.35627;17.61902;-0.04608615
40.3806;17.64335;-0.04759278
40.4068;17.66955;-0.04898837
40.43475;17.6975;-0.05016732
40.46395;17.72671;-0.05137866
